order_id,customer_id,order_date,order_created_at,order_year,order_month,order_day_of_week,order_hour,order_name,order_number,subtotal_amount,discount_amount,tax_amount,tip_amount,total_amount,line_items_total,discount_rate,line_item_count,total_quantity,fulfillment_count,hours_to_first_fulfillment,payment_status,fulfillment_status,is_canceled,is_fully_delivered,is_first_order,customer_order_sequence,customer_lifetime_value,customer_total_orders,order_source,referring_site,order_size_bucket,accepts_marketing
5759381372980,8038434078772,2025-10-31,2025-10-31 00:26:30+00:00,2025,10,6,0,#JC660697,660697,44.0,16.0,3.85,0.0,47.85,60.0,0.36363636363636365,1,1,1,16,paid,fulfilled,False,True,True,1,47.85,1,TikTok,direct,medium,False
5752007196724,7692188745780,2025-10-26,2025-10-26 08:40:27+00:00,2025,10,1,8,#JC655959,655959,44.0,16.0,3.64,0.0,47.64,60.0,0.36363636363636365,1,1,1,28,paid,fulfilled,False,True,True,1,47.64,1,TikTok,direct,medium,False
5745893834804,8020702560308,2025-10-21,2025-10-21 19:07:51+00:00,2025,10,3,19,#JC651394,651394,44.0,16.0,0.0,0.0,44.0,60.0,0.36363636363636365,1,1,1,18,paid,fulfilled,False,True,True,1,44.0,1,TikTok,direct,medium,False
5755288191028,7115435016244,2025-10-28,2025-10-28 19:24:41+00:00,2025,10,3,19,#JC658343,658343,44.2,45.8,3.77,0.0,47.97,90.0,1.0361990950226243,1,1,1,17,paid,fulfilled,False,True,True,1,47.97,1,TikTok,direct,medium,False
5758267883572,8036673552436,2025-10-30,2025-10-30 16:59:45+00:00,2025,10,5,16,#JC660195,660195,44.2,45.8,0.0,0.0,44.2,90.0,1.0361990950226243,1,1,1,24,paid,fulfilled,False,True,True,1,44.2,1,TikTok,direct,medium,False
5756876980276,7286341926964,2025-10-29,2025-10-29 22:48:43+00:00,2025,10,4,22,#JC659462,659462,44.2,45.8,3.09,0.0,47.29,90.0,1.0361990950226243,1,1,1,15,paid,fulfilled,False,True,True,1,47.29,1,TikTok,direct,medium,False
5759544754228,8038998540340,2025-10-31,2025-10-31 03:12:38+00:00,2025,10,6,3,#JC660821,660821,44.2,45.8,3.09,0.0,47.29,90.0,1.0361990950226243,1,1,1,14,paid,fulfilled,False,True,True,1,47.29,1,TikTok,direct,medium,False
5759488426036,8038785843252,2025-10-31,2025-10-31 02:08:49+00:00,2025,10,6,2,#JC660777,660777,46.33,13.65,3.24,0.0,49.57,59.98,0.2946255126268077,2,2,1,15,paid,fulfilled,False,True,True,1,49.57,1,TikTok,direct,medium,False
5755190083636,8032602456116,2025-10-28,2025-10-28 17:58:08+00:00,2025,10,3,17,#JC658270,658270,47.0,43.0,0.0,0.0,47.0,90.0,0.9148936170212766,1,1,1,18,paid,fulfilled,False,True,True,1,47.0,1,TikTok,direct,medium,False
5756720873524,8034322350132,2025-10-29,2025-10-29 20:41:00+00:00,2025,10,4,20,#JC659355,659355,47.99,11.99,2.64,0.0,50.63,59.98,0.24984371744113357,2,2,1,19,paid,fulfilled,False,True,True,1,50.63,1,web,https://shop.app/,medium,False
5751893950516,7918416166964,2025-10-26,2025-10-26 05:34:49+00:00,2025,10,1,5,#JC655853,655853,49.3,40.7,0.0,0.0,49.3,90.0,0.8255578093306289,1,1,1,32,paid,fulfilled,False,True,True,1,49.3,1,TikTok,direct,medium,False
5760354615348,3884920209460,2025-10-31,2025-10-31 17:51:41+00:00,2025,10,6,17,#JC661430,661430,49.49,16.49,3.35,0.0,52.84,65.98,0.33319862598504746,2,2,1,68,paid,fulfilled,False,True,True,1,52.84,1,web,https://hosstile.com/,medium,True
5757139320884,7197104406580,2025-10-30,2025-10-30 03:04:06+00:00,2025,10,5,3,#JC659727,659727,50.0,40.0,0.0,0.0,50.0,90.0,0.8,1,1,1,11,paid,fulfilled,False,True,True,1,50.0,1,TikTok,direct,medium,False
5750247817268,7285605924916,2025-10-24,2025-10-24 23:24:50+00:00,2025,10,6,23,#JC654682,654682,52.0,38.0,4.23,0.0,56.23,90.0,0.7307692307692307,1,1,1,61,paid,fulfilled,False,True,True,1,56.23,1,TikTok,direct,medium,False
5756612608052,8034208120884,2025-10-29,2025-10-29 19:05:09+00:00,2025,10,4,19,#JC659285,659285,54.0,36.0,5.13,0.0,59.13,90.0,0.6666666666666666,1,1,1,17,paid,fulfilled,False,True,True,1,59.13,1,TikTok,direct,medium,False
5755341766708,8032765771828,2025-10-28,2025-10-28 20:10:58+00:00,2025,10,3,20,#JC658369,658369,54.0,36.0,0.0,0.0,54.0,90.0,0.6666666666666666,1,1,1,16,paid,fulfilled,False,True,True,1,54.0,1,TikTok,direct,medium,False
5758427791412,8036831920180,2025-10-30,2025-10-30 17:35:00+00:00,2025,10,5,17,#JC660330,660330,59.4,30.6,0.0,0.0,59.4,90.0,0.5151515151515151,1,1,1,23,paid,fulfilled,False,True,True,1,59.4,1,TikTok,direct,medium,False
5725059809332,7989503819828,2025-10-05,2025-10-05 22:12:21+00:00,2025,10,1,22,#JC640155,640155,60.0,30.0,0.0,0.0,60.0,90.0,0.5,1,1,1,16,refunded,fulfilled,False,False,True,1,60.0,1,TikTok,direct,medium,False
5759233130548,8037902647348,2025-10-30,2025-10-30 22:07:42+00:00,2025,10,5,22,#JC660563,660563,63.0,26.97,5.7,0.0,68.7,89.97,0.4280952380952381,4,5,1,93,paid,fulfilled,False,True,True,1,68.7,1,web,https://jaycutler.com/,medium,False
5739554668596,8011184242740,2025-10-17,2025-10-17 01:05:53+00:00,2025,10,6,1,#JC647375,647375,63.0,26.97,0.0,0.0,63.0,89.97,0.4280952380952381,5,5,1,12,refunded,fulfilled,False,True,True,1,63.0,1,web,direct,medium,False
5760574455860,5301690335284,2025-10-31,2025-10-31 20:31:41+00:00,2025,10,6,20,#JC661558,661558,64.98,0.0,5.03,0.0,70.01,64.98,0.0,2,2,1,72,paid,fulfilled,False,True,True,1,70.01,1,web,https://www.google.com/,medium,False
5759226085428,5984787857460,2025-10-30,2025-10-30 22:00:50+00:00,2025,10,5,22,#JC660555,660555,67.49,22.49,2.7,0.0,70.19,89.98,0.3332345532671507,2,2,1,93,paid,fulfilled,False,True,True,1,70.19,1,web,https://pay.shopify.com/,medium,False
5756049129524,7336984510516,2025-10-29,2025-10-29 10:41:04+00:00,2025,10,4,10,#JC658884,658884,67.98,0.0,0.0,0.0,67.98,67.98,0.0,2,2,1,3,paid,fulfilled,False,True,True,1,67.98,1,web,https://jaycutler.com/,medium,False
5759543705652,7078380535860,2025-10-31,2025-10-31 03:11:15+00:00,2025,10,6,3,#JC660820,660820,78.73,26.24,6.5,0.0,85.23,104.97,0.3332909945382954,3,3,1,89,paid,fulfilled,False,True,True,1,85.23,1,web,https://jaycutler.com/,medium,True
5751938056244,7971536797748,2025-10-26,2025-10-26 07:07:17+00:00,2025,10,1,7,#JC655903,655903,133.41,0.0,0.0,0.0,133.41,133.41,0.0,4,4,1,35,paid,fulfilled,False,True,True,1,133.41,1,subscription_contract_checkout_one,direct,large,False
5759886917684,8040496594996,2025-10-31,2025-10-31 11:31:03+00:00,2025,10,6,11,#JC661059,661059,141.67,37.28,3.18,0.0,144.85,178.95000000000002,0.26314674948824734,7,7,1,78,paid,fulfilled,False,True,True,1,144.85,1,web,https://jaycutler.com/,large,False
5766529515572,8050779422772,2025-11-04,2025-11-04 14:01:38+00:00,2025,11,3,14,#JC665412,665412,0.0,0.0,0.0,0.0,0.0,0.0,,1,1,1,3,paid,fulfilled,False,True,True,1,0.0,1,TikTok,direct,small,False
5768277065780,7186125094964,2025-11-05,2025-11-05 15:37:08+00:00,2025,11,4,15,#JC666673,666673,0.0,0.0,0.0,0.0,0.0,0.0,,1,1,1,1,paid,fulfilled,False,True,True,1,0.0,1,TikTok,direct,small,False
5791559155764,8087711973428,2025-11-18,2025-11-18 15:21:11+00:00,2025,11,3,15,#JC682959,682959,0.0,0.0,0.0,0.0,0.0,0.0,,1,1,1,2,paid,fulfilled,False,True,True,1,0.0,1,TikTok,direct,small,False
5785393594420,8078563311668,2025-11-14,2025-11-14 20:16:27+00:00,2025,11,6,20,#JC678489,678489,0.0,29.99,0.0,0.0,0.0,29.99,,1,1,1,63,paid,fulfilled,False,False,True,1,0.0,1,shopify_draft_order,direct,small,False
5791559188532,8087712006196,2025-11-18,2025-11-18 15:21:11+00:00,2025,11,3,15,#JC682960,682960,0.0,0.0,0.0,0.0,0.0,0.0,,1,1,1,1,paid,fulfilled,False,True,True,1,0.0,1,TikTok,direct,small,False
5781501083700,7335441760308,2025-11-12,2025-11-12 19:04:26+00:00,2025,11,4,19,#JC675417,675417,0.0,0.0,0.0,0.0,0.0,0.0,,1,1,1,0,paid,fulfilled,False,True,True,1,0.0,1,TikTok,direct,small,False
5766161727540,8050360713268,2025-11-04,2025-11-04 05:31:16+00:00,2025,11,3,5,#JC665130,665130,9.75,20.24,0.88,0.0,10.63,29.99,2.075897435897436,1,1,1,8,paid,fulfilled,False,True,True,1,10.63,1,TikTok,direct,small,False
5816581881908,8127268028468,2025-11-29,2025-11-29 03:34:08+00:00,2025,11,7,3,#JC692004,692004,9.89,9.1,1.04,0.0,10.93,18.99,0.9201213346814964,1,1,1,8,paid,fulfilled,False,True,True,1,10.93,1,TikTok,direct,small,False
5796017045556,8095007277108,2025-11-21,2025-11-21 01:42:40+00:00,2025,11,6,1,#JC685157,685157,11.62,7.37,0.82,0.0,12.44,18.99,0.634251290877797,1,1,1,11,paid,fulfilled,False,True,True,1,12.44,1,TikTok,direct,small,False
5765969805364,8050125602868,2025-11-04,2025-11-04 02:10:30+00:00,2025,11,3,2,#JC664915,664915,11.77,18.22,0.71,0.0,12.48,29.99,1.5480033984706882,1,1,1,11,paid,fulfilled,False,True,True,1,12.48,1,TikTok,direct,small,False
5793166884916,8090067173428,2025-11-19,2025-11-19 14:58:18+00:00,2025,11,4,14,#JC683822,683822,12.35,6.64,0.86,0.0,13.21,18.99,0.5376518218623482,1,1,1,3,paid,fulfilled,False,True,True,1,13.21,1,TikTok,direct,small,False
5794323562548,8092619145268,2025-11-20,2025-11-20 04:33:01+00:00,2025,11,5,4,#JC684420,684420,12.35,6.64,1.03,0.0,13.38,18.99,0.5376518218623482,1,1,1,8,paid,fulfilled,False,True,True,1,13.38,1,TikTok,direct,small,False
5791835160628,8088053841972,2025-11-18,2025-11-18 18:35:04+00:00,2025,11,3,18,#JC683123,683123,12.35,6.64,1.14,0.0,13.49,18.99,0.5376518218623482,1,1,1,0,refunded,fulfilled,False,True,True,1,13.49,1,TikTok,direct,small,False
5798405406772,8097586151476,2025-11-22,2025-11-22 02:39:14+00:00,2025,11,7,2,#JC686104,686104,13.0,5.99,1.07,0.0,14.07,18.99,0.46076923076923076,1,1,1,57,paid,fulfilled,False,True,True,1,14.07,1,TikTok,direct,small,False
5802810146868,8102877429812,2025-11-24,2025-11-24 05:12:40+00:00,2025,11,2,5,#JC687740,687740,13.72,5.27,1.13,0.0,14.85,18.99,0.38411078717201164,1,1,1,7,paid,fulfilled,False,True,True,1,14.85,1,TikTok,direct,small,False
5802753294388,8102803767348,2025-11-24,2025-11-24 04:20:22+00:00,2025,11,2,4,#JC687702,687702,13.72,5.27,1.03,0.0,14.75,18.99,0.38411078717201164,1,1,1,8,paid,fulfilled,False,True,True,1,14.75,1,TikTok,direct,small,False
5802462642228,8102352224308,2025-11-24,2025-11-24 01:05:06+00:00,2025,11,2,1,#JC687560,687560,13.72,5.27,0.91,0.0,14.63,18.99,0.38411078717201164,1,1,1,11,paid,fulfilled,False,True,True,1,14.63,1,TikTok,direct,small,False
5780222476340,8072271429684,2025-11-11,2025-11-11 23:38:48+00:00,2025,11,3,23,#JC674387,674387,15.43,14.56,1.27,0.0,16.7,29.99,0.9436163318211277,1,1,1,13,paid,fulfilled,False,True,True,1,16.7,1,TikTok,direct,small,False
5798753796148,7487193284660,2025-11-22,2025-11-22 08:08:05+00:00,2025,11,7,8,#JC686301,686301,15.59,0.0,0.0,0.0,20.58,15.59,0.0,1,1,1,52,paid,fulfilled,False,True,True,1,20.58,1,subscription_contract_checkout_one,direct,small,False
5820370681908,8131353051188,2025-11-30,2025-11-30 08:20:09+00:00,2025,11,1,8,#JC693089,693089,15.64,3.35,1.06,0.0,16.7,18.99,0.21419437340153452,1,1,1,27,paid,fulfilled,False,True,True,1,16.7,1,TikTok,direct,small,False
5819618394164,8130491088948,2025-11-30,2025-11-30 00:57:55+00:00,2025,11,1,0,#JC692805,692805,15.64,3.35,1.02,0.0,16.66,18.99,0.21419437340153452,1,1,1,34,paid,fulfilled,False,True,True,1,16.66,1,TikTok,direct,small,False
5821189226548,8132288282676,2025-11-30,2025-11-30 16:51:25+00:00,2025,11,1,16,#JC693216,693216,15.64,3.35,1.3,0.0,16.94,18.99,0.21419437340153452,1,1,1,18,paid,fulfilled,False,True,True,1,16.94,1,TikTok,direct,small,False
5780114407476,7457018019892,2025-11-11,2025-11-11 22:04:31+00:00,2025,11,3,22,#JC674269,674269,16.14,2.85,1.13,0.0,17.27,18.99,0.1765799256505576,1,1,1,15,paid,fulfilled,False,True,True,1,17.27,1,TikTok,direct,small,False
5777356881972,8066158067764,2025-11-10,2025-11-10 02:34:53+00:00,2025,11,2,2,#JC672198,672198,16.14,2.85,0.97,0.0,17.11,18.99,0.1765799256505576,1,1,1,10,paid,fulfilled,False,True,True,1,17.11,1,TikTok,direct,small,False
5779316998196,8070156025908,2025-11-11,2025-11-11 12:02:49+00:00,2025,11,3,12,#JC673705,673705,16.14,2.85,1.57,0.0,17.71,18.99,0.1765799256505576,1,1,1,0,paid,fulfilled,False,True,True,1,17.71,1,TikTok,direct,small,False
5778762989620,8068141252660,2025-11-11,2025-11-11 00:59:09+00:00,2025,11,3,0,#JC673236,673236,16.14,2.85,0.97,0.0,17.11,18.99,0.1765799256505576,1,1,1,11,paid,fulfilled,False,True,True,1,17.11,1,TikTok,direct,small,False
5777583210548,8066437021748,2025-11-10,2025-11-10 06:49:47+00:00,2025,11,2,6,#JC672424,672424,16.66,13.33,0.49,0.0,17.15,29.99,0.8001200480192077,1,1,1,4,paid,fulfilled,False,True,True,1,17.15,1,TikTok,direct,small,False
5779717652532,8071231111220,2025-11-11,2025-11-11 17:31:13+00:00,2025,11,3,17,#JC673965,673965,17.09,1.9,1.33,0.0,18.42,18.99,0.11117612638970158,1,1,1,0,paid,fulfilled,False,True,True,1,18.42,1,TikTok,direct,small,False
5784305500212,8077293453364,2025-11-14,2025-11-14 07:27:44+00:00,2025,11,6,7,#JC677792,677792,18.42,11.57,1.11,0.0,19.53,29.99,0.6281216069489685,1,1,1,5,paid,fulfilled,False,True,True,1,19.53,1,TikTok,direct,small,False
5784119345204,8077002539060,2025-11-14,2025-11-14 03:51:46+00:00,2025,11,6,3,#JC677568,677568,18.42,11.57,0.5,0.0,18.92,29.99,0.6281216069489685,1,1,1,9,paid,fulfilled,False,True,True,1,18.92,1,TikTok,direct,small,False
5776931192884,8065697447988,2025-11-09,2025-11-09 21:12:04+00:00,2025,11,1,21,#JC671849,671849,18.53,11.46,0.67,0.0,19.2,29.99,0.6184565569347005,1,1,1,14,paid,fulfilled,False,True,True,1,19.2,1,TikTok,direct,small,False
5784995266612,8014786756660,2025-11-14,2025-11-14 17:21:45+00:00,2025,11,6,17,#JC678300,678300,18.63,11.36,0.56,0.0,19.19,29.99,0.6097691894793345,1,1,1,0,paid,fulfilled,False,True,True,1,19.19,1,TikTok,direct,small,False
5784900927540,8077945045044,2025-11-14,2025-11-14 16:52:59+00:00,2025,11,6,16,#JC678265,678265,18.63,11.36,1.66,0.0,20.29,29.99,0.6097691894793345,1,1,1,1,refunded,fulfilled,False,True,True,1,20.29,1,TikTok,direct,small,False
5784887787572,8077930954804,2025-11-14,2025-11-14 16:47:01+00:00,2025,11,6,16,#JC678242,678242,18.63,11.36,1.66,0.0,20.29,29.99,0.6097691894793345,1,1,1,2,paid,fulfilled,False,True,True,1,20.29,1,TikTok,direct,small,False
5781275181108,7578999193652,2025-11-12,2025-11-12 16:19:57+00:00,2025,11,4,16,#JC675221,675221,18.74,11.25,1.31,0.0,20.05,29.99,0.6003201707577375,1,1,1,0,paid,fulfilled,False,True,True,1,20.05,1,TikTok,direct,small,False
5778791039028,8068216684596,2025-11-11,2025-11-11 01:27:16+00:00,2025,11,3,1,#JC673267,673267,18.99,0.0,1.68,0.0,20.67,18.99,0.0,1,1,1,10,paid,fulfilled,False,True,True,1,20.67,1,TikTok,direct,small,False
5783032201268,8075967004724,2025-11-13,2025-11-13 16:35:40+00:00,2025,11,5,16,#JC676758,676758,19.24,10.75,1.58,0.0,20.82,29.99,0.5587318087318088,1,1,1,0,paid,fulfilled,False,True,True,1,20.82,1,TikTok,direct,small,False
5787717763124,8081381982260,2025-11-16,2025-11-16 03:36:36+00:00,2025,11,1,3,#JC680067,680067,19.24,10.75,1.68,0.0,20.92,29.99,0.5587318087318088,1,1,1,34,paid,fulfilled,False,True,True,1,20.92,1,TikTok,direct,small,False
5788877291572,8084132069428,2025-11-16,2025-11-16 21:03:12+00:00,2025,11,1,21,#JC680828,680828,19.24,10.75,0.35,0.0,19.59,29.99,0.5587318087318088,1,1,1,16,paid,fulfilled,False,True,True,1,19.59,1,TikTok,direct,small,False
5782945071156,8075846713396,2025-11-13,2025-11-13 16:02:28+00:00,2025,11,5,16,#JC676684,676684,19.46,10.53,1.51,0.0,20.97,29.99,0.5411099691675231,1,1,1,0,paid,fulfilled,False,True,True,1,20.97,1,TikTok,direct,small,False
5783005921332,8075944853556,2025-11-13,2025-11-13 16:25:44+00:00,2025,11,5,16,#JC676745,676745,19.46,10.53,1.55,0.0,21.01,29.99,0.5411099691675231,1,1,1,0,paid,fulfilled,False,True,True,1,21.01,1,TikTok,direct,small,False
5773583876148,8062550245428,2025-11-08,2025-11-08 03:09:04+00:00,2025,11,7,3,#JC670048,670048,19.5,10.49,1.17,0.0,20.67,29.99,0.537948717948718,1,1,1,56,paid,fulfilled,False,True,True,1,20.67,1,TikTok,direct,small,False
5771926896692,8060432711732,2025-11-07,2025-11-07 15:52:53+00:00,2025,11,6,15,#JC669288,669288,19.62,10.37,0.0,0.0,19.62,29.99,0.5285423037716614,1,1,1,0,paid,fulfilled,False,True,True,1,19.62,1,TikTok,direct,small,False
5765987598388,8050147328052,2025-11-04,2025-11-04 02:27:19+00:00,2025,11,3,2,#JC664935,664935,19.62,10.37,0.0,0.0,19.62,29.99,0.5285423037716614,1,1,1,11,paid,fulfilled,False,True,True,1,19.62,1,TikTok,direct,small,False
5770494541876,8024963776564,2025-11-06,2025-11-06 17:35:30+00:00,2025,11,5,17,#JC668131,668131,19.85,10.14,1.78,0.0,21.63,29.99,0.5108312342569269,1,1,1,19,paid,fulfilled,False,True,True,1,21.63,1,TikTok,direct,small,False
5774838693940,8063490555956,2025-11-08,2025-11-08 16:55:14+00:00,2025,11,7,16,#JC670572,670572,19.85,10.14,1.39,0.0,21.24,29.99,0.5108312342569269,1,1,1,43,paid,fulfilled,False,True,True,1,21.24,1,TikTok,direct,small,False
5790041374772,8085588181044,2025-11-17,2025-11-17 16:06:48+00:00,2025,11,2,16,#JC681725,681725,20.54,9.45,2.11,0.0,22.65,29.99,0.46007789678675753,1,1,1,3,paid,fulfilled,False,True,True,1,22.65,1,TikTok,direct,small,False
5791323258932,8087418863668,2025-11-18,2025-11-18 10:57:52+00:00,2025,11,3,10,#JC682824,682824,21.62,8.37,0.65,0.0,22.27,29.99,0.38714153561517106,1,1,1,1,paid,fulfilled,False,True,True,1,22.27,1,TikTok,direct,small,False
5790694506548,8086541598772,2025-11-17,2025-11-17 23:40:54+00:00,2025,11,2,23,#JC682234,682234,21.62,8.37,1.46,0.0,23.08,29.99,0.38714153561517106,1,1,1,12,paid,fulfilled,False,True,True,1,23.08,1,TikTok,direct,small,False
5790294900788,8086082453556,2025-11-17,2025-11-17 18:53:59+00:00,2025,11,2,18,#JC681956,681956,21.62,8.37,1.51,0.0,23.13,29.99,0.38714153561517106,1,1,1,0,paid,fulfilled,False,True,True,1,23.13,1,TikTok,direct,small,False
5771652202548,7696912908340,2025-11-07,2025-11-07 11:47:09+00:00,2025,11,6,11,#JC669122,669122,23.99,0.0,0.0,0.0,28.98,23.99,0.0,1,1,1,0,paid,fulfilled,False,True,True,1,28.98,1,subscription_contract_checkout_one,direct,medium,False
5784336662580,7550276501556,2025-11-14,2025-11-14 08:08:15+00:00,2025,11,6,8,#JC677853,677853,23.99,0.0,0.0,0.0,28.98,23.99,0.0,1,1,1,5,paid,fulfilled,False,True,True,1,28.98,1,subscription_contract_checkout_one,direct,medium,False
5792774160436,7635866746932,2025-11-19,2025-11-19 08:08:24+00:00,2025,11,4,8,#JC683704,683704,23.99,0.0,0.0,0.0,28.98,23.99,0.0,1,1,1,7,paid,fulfilled,False,True,True,1,28.98,1,subscription_contract_checkout_one,direct,medium,False
5764297982004,7890736414772,2025-11-03,2025-11-03 02:51:43+00:00,2025,11,2,2,#JC663790,663790,23.99,0.0,0.0,0.0,28.98,23.99,0.0,1,1,1,15,paid,fulfilled,False,True,True,1,28.98,1,3890849,direct,medium,False
5802824073268,8102890143796,2025-11-24,2025-11-24 05:24:58+00:00,2025,11,2,5,#JC687745,687745,24.0,5.99,2.75,0.0,31.74,29.99,0.24958333333333335,1,1,1,7,paid,fulfilled,False,True,True,1,31.74,1,web,https://shop.app/,medium,False
5791631573044,8087808966708,2025-11-18,2025-11-18 16:15:53+00:00,2025,11,3,16,#JC683005,683005,24.0,5.99,0.0,0.0,28.99,29.99,0.24958333333333335,1,1,1,0,paid,fulfilled,False,True,True,1,28.99,1,web,https://www.google.com/,medium,False
5809257316404,8119381688372,2025-11-26,2025-11-26 23:36:39+00:00,2025,11,4,23,#JC689921,689921,24.0,5.99,0.0,0.0,28.99,29.99,0.24958333333333335,1,1,1,37,paid,fulfilled,False,True,True,1,28.99,1,web,http://m.facebook.com,medium,False
5817162858548,8016487088180,2025-11-29,2025-11-29 08:07:57+00:00,2025,11,7,8,#JC692230,692230,24.64,0.0,1.48,0.0,31.11,24.64,0.0,1,1,1,8,paid,fulfilled,False,True,True,1,31.11,1,subscription_contract_checkout_one,direct,medium,False
5786185924660,7401594617908,2025-11-15,2025-11-15 08:08:39+00:00,2025,11,7,8,#JC679124,679124,25.49,0.0,0.0,0.0,30.48,25.49,0.0,1,1,1,51,paid,fulfilled,False,True,True,1,30.48,1,subscription_contract_checkout_one,direct,medium,False
5769664069684,7637567635508,2025-11-06,2025-11-06 08:08:01+00:00,2025,11,5,8,#JC667705,667705,25.49,0.0,0.0,0.0,30.48,25.49,0.0,1,1,1,7,paid,fulfilled,False,True,True,1,30.48,1,subscription_contract_checkout_one,direct,medium,False
5764523393076,7569225973812,2025-11-03,2025-11-03 08:08:57+00:00,2025,11,2,8,#JC664101,664101,25.49,0.0,0.0,0.0,30.48,25.49,0.0,1,1,1,5,paid,fulfilled,False,True,True,1,30.48,1,subscription_contract_checkout_one,direct,medium,True
5794483634228,7623652442164,2025-11-20,2025-11-20 08:07:47+00:00,2025,11,5,8,#JC684557,684557,25.49,0.0,0.0,0.0,35.48,25.49,0.0,1,1,1,7,paid,fulfilled,False,True,True,1,35.48,1,subscription_contract_checkout_one,direct,medium,False
5787938521140,7692336463924,2025-11-16,2025-11-16 08:08:06+00:00,2025,11,1,8,#JC680279,680279,25.49,0.0,1.97,0.0,32.45,25.49,0.0,1,1,1,31,paid,fulfilled,False,True,True,1,32.45,1,subscription_contract_checkout_one,direct,medium,False
5790101504052,7251575799860,2025-11-17,2025-11-17 16:46:47+00:00,2025,11,2,16,#JC681787,681787,26.39,0.0,0.0,0.0,31.38,26.39,0.0,1,1,1,24,paid,fulfilled,False,True,True,1,31.38,1,web,https://www.google.com/,medium,True
5762477424692,7634724290612,2025-11-01,2025-11-01 21:42:25+00:00,2025,11,7,21,#JC662471,662471,28.99,0.0,2.32,0.0,31.31,28.99,0.0,1,1,1,38,paid,fulfilled,False,True,True,1,31.31,1,TikTok,direct,medium,False
5776062283828,8064748945460,2025-11-09,2025-11-09 10:00:00+00:00,2025,11,1,10,#JC671387,671387,29.0,31.0,0.0,0.0,29.0,60.0,1.0689655172413792,1,1,1,26,paid,fulfilled,False,True,True,1,29.0,1,TikTok,direct,medium,False
5772051677236,8060926459956,2025-11-07,2025-11-07 17:13:14+00:00,2025,11,6,17,#JC669444,669444,29.0,30.98,2.32,0.0,31.6,59.98,1.0682758620689656,1,2,1,1,paid,fulfilled,False,True,True,1,31.6,1,TikTok,direct,medium,False
5781495971892,8074222207028,2025-11-12,2025-11-12 19:00:14+00:00,2025,11,4,19,#JC675412,675412,29.16,30.84,0.0,0.0,29.16,60.0,1.0576131687242798,1,1,1,17,paid,fulfilled,False,True,True,1,29.16,1,TikTok,direct,medium,False
5812400357428,5882905100340,2025-11-28,2025-11-28 08:08:01+00:00,2025,11,6,8,#JC691034,691034,29.74,0.0,0.0,0.0,34.73,29.74,0.0,1,1,1,8,paid,fulfilled,False,True,True,1,34.73,1,subscription_contract_checkout_one,direct,medium,False
5777640652852,5593754468404,2025-11-10,2025-11-10 08:07:58+00:00,2025,11,2,8,#JC672480,672480,29.74,0.0,1.91,0.0,36.64,29.74,0.0,1,1,1,12,paid,fulfilled,False,True,True,1,36.64,1,subscription_contract_checkout_one,direct,medium,True
5777642094644,7716201168948,2025-11-10,2025-11-10 08:08:04+00:00,2025,11,2,8,#JC672510,672510,29.99,0.0,2.8,0.0,37.78,29.99,0.0,1,1,1,4,paid,fulfilled,False,True,True,1,75.56,2,subscription_contract_checkout_one,direct,medium,False
5788836102196,7635942998068,2025-11-16,2025-11-16 20:45:40+00:00,2025,11,1,20,#JC680813,680813,29.99,0.0,2.45,0.0,37.43,29.99,0.0,1,1,1,14,paid,fulfilled,False,True,True,1,37.43,1,web,https://jaycutler.com/,medium,False
5810783682612,8121286983732,2025-11-27,2025-11-27 16:51:17+00:00,2025,11,5,16,#JC690390,690390,29.99,0.0,0.0,0.0,34.98,29.99,0.0,1,1,1,21,paid,fulfilled,False,True,True,1,34.98,1,web,https://jaycutler.com/,medium,False
5807505473588,7905456783412,2025-11-26,2025-11-26 08:08:29+00:00,2025,11,4,8,#JC689428,689428,29.99,0.0,0.0,0.0,34.98,29.99,0.0,1,1,1,6,paid,fulfilled,False,True,True,1,34.98,1,subscription_contract_checkout_one,direct,medium,False
5798171869236,8097288880180,2025-11-22,2025-11-22 01:02:44+00:00,2025,11,7,1,#JC686040,686040,29.99,0.0,0.61,0.0,35.59,29.99,0.0,1,1,1,59,paid,fulfilled,False,True,True,1,35.59,1,3890849,direct,medium,False
5805180092468,7722186407988,2025-11-25,2025-11-25 08:07:42+00:00,2025,11,3,8,#JC688652,688652,29.99,0.0,2.92,0.0,37.9,29.99,0.0,1,1,1,4,paid,fulfilled,False,True,True,1,37.9,1,subscription_contract_checkout_one,direct,medium,False
5812399734836,7985307058228,2025-11-28,2025-11-28 08:07:53+00:00,2025,11,6,8,#JC691019,691019,29.99,0.0,0.43,0.0,35.41,29.99,0.0,1,1,1,6,paid,fulfilled,False,True,True,1,35.41,1,subscription_contract_checkout_one,direct,medium,False
5782568796212,7523428401204,2025-11-13,2025-11-13 12:04:01+00:00,2025,11,5,12,#JC676463,676463,31.48,28.52,2.52,0.0,34.0,60.0,0.9059720457433291,1,1,1,1,paid,fulfilled,False,True,True,1,34.0,1,TikTok,direct,medium,False
5818398474292,8129325432884,2025-11-29,2025-11-29 18:05:01+00:00,2025,11,7,18,#JC692522,692522,31.79,28.21,0.0,0.0,31.79,60.0,0.8873859704309531,1,1,1,41,paid,fulfilled,False,True,True,1,31.79,1,TikTok,direct,medium,False
